Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A17,A18,A19,A20,A21,A22,A23,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2018,9,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,101404,77491,312519,4,2,.,12,46,.,.,.,69459,4353,2686,37725,17462,638,1786298,410,761,1726833,643,1185,61110198,1620,3416,75581680,4328,9909,5829039,9136,20979,3803,356,1297,4539,484,1666,22,37564,3244,24848,65656,9771,7671,6098,4835,51736,43814,24980,18772,908,672,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,377,135714,360,606,2614,121767,47,85,.,.,.,.,.,137,960,723,12,930,6202501,6461,13831,5842555,8081,17408,85715,7143,16493,8496783,9136,19594
2018,9,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,106358,77589,298957,4,1,.,21,44,.,.,.,84745,5361,3380,41146,30597,1500,2178318,406,701,1583262,468,845,29552797,718,1309,60416814,1975,4362,4499632,3000,7538,2504,5,15,0,130,2354,1770,48368,3123,30750,82241,10153,7476,6327,4733,52212,43354,54323,31971,3836,1574,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,191,49528,259,470,3467,97789,28,55,.,.,.,.,.,191,0,2165,0,1281,.,.,.,12728574,5879,13856,.,.,.,9517169,7429,17372
2018,9,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,80231,59172,98095,2,1,.,1,31,.,.,.,63371,5068,3558,36186,11441,1111,2220494,438,748,2292796,644,1160,44115456,1219,2531,33810464,2955,7045,4558589,4103,9663,4007,405,792,3132,405,2405,2308,38482,6066,14816,59364,11644,8733,8149,6206,54773,42847,24468,15671,2271,1424,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3116,105886,34,56,.,.,.,.,.,115,2481,191,49,2722,11391899,4592,10037,834339,4368,9196,263753,5383,12115,24559701,9023,20699
2018,10,Eng,Eng,England,982022,729048,5186248,7,1,.,42,93,.,.,.,699355,55383,37926,372315,176292,13090,23874408,431,750,25487362,672,1251,474677999,1275,2605,638742018,3623,8502,65814545,5028,11565,41067,3670,11585,25721,3368,22444,5274,415522,38774,203992,658288,120960,92687,83045,64746,515118,414770,283700,191580,22043,13980,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1949,596988,306,532,35919,1517375,42,80,.,.,.,.,.,852,8901,11823,270,11886,44627176,5014,10934,79292055,6707,13928,2727662,10102,19883,105614442,8886,19349
2018,10,North East and Yorkshire,Y63,North East and Yorkshire,129587,91283,279827,3,1,.,7,43,.,.,.,101347,7762,5417,56336,21249,1701,3198620,412,708,3031087,560,993,68278635,1212,2526,75529393,3554,8491,7300339,4292,10377,6020,510,1146,7225,616,3748,678,60606,10502,24219,95327,16781,12913,11556,9010,81230,65229,39313,25127,3362,1841,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,33975,395,622,4881,138325,28,52,.,.,.,.,.,98,2495,2446,44,3168,10040283,4024,9126,15686564,6413,12592,295309,6712,11037,27407041,8651,19320
2018,10,North West,Y62,North West,143528,110811,1379357,12,1,.,76,132,.,.,.,96074,8606,6218,51063,22461,3206,4143341,481,800,3979508,640,1092,75475704,1478,3163,105719724,4707,11193,18090789,5643,11988,6569,503,3571,5873,371,2124,0,59938,5994,23573,89505,17093,13875,12181,10040,64684,54501,30585,23788,4115,3436,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4720,178341,38,78,.,.,.,.,.,278,1385,993,105,747,8551920,6175,13021,6847218,6895,14548,1014245,9659,17166,6907075,9246,20003
2018,10,Midlands,Y60,Midlands,194124,146980,687275,5,1,.,26,60,.,.,.,148687,11563,7546,76406,44888,1775,5031856,435,762,5798260,768,1658,91834801,1202,2393,116550269,2596,5967,5602716,3156,7517,6977,1843,879,10,1061,3194,1890,87973,5963,47774,141710,21558,16472,14273,11076,97301,81116,73858,46884,4234,1842,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,497,144544,291,545,6644,230259,35,68,.,.,.,.,.,239,375,2821,1,3645,1951640,5204,11189,16265432,5766,12906,9519,9519,9519,29014350,7960,17820
2018,10,East of England,Y61,East of England,104285,66470,489303,7,1,.,47,102,.,.,.,70611,6386,4258,40018,13161,2289,3090355,484,874,3198992,751,1378,60080494,1501,3066,62466013,4746,11327,12560857,5487,13632,4480,98,2949,521,46,1387,2208,41784,2224,22123,66131,14956,10642,9812,7197,61705,45486,25051,14232,4080,2463,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,489,129877,266,449,6038,236804,39,71,.,.,.,.,.,33,894,666,58,1161,7662152,8571,21224,6421110,9641,21888,931161,16055,36742,13363951,11511,26881
2018,10,London,Y56,London,158598,129009,899974,7,0,.,53,119,.,.,.,102991,10379,7801,56699,21463,1548,3804163,367,610,5135940,658,1128,59494481,1049,2108,60975914,2841,6733,6457179,4171,9402,6917,205,966,6266,214,5532,0,63494,6873,25707,96074,27356,21065,20534,16040,83976,64117,34177,24115,2152,1643,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6087,376830,62,123,.,.,.,.,.,9,684,1284,46,1359,3754201,5489,11539,8748427,6813,12831,344485,7489,12556,11808296,8689,15778
2018,10,South East,Y59,South East,147752,105373,1073315,10,3,.,58,131,.,.,.,108004,6133,3831,52996,35187,1905,2685827,438,814,2411612,629,1184,56601283,1068,2065,140983766,4007,9371,10210707,5360,12516,6114,162,742,851,508,4702,472,63107,3639,35144,101890,13081,9841,8210,6282,73651,59587,55610,38312,3174,2063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,493,159110,323,522,4762,224235,47,79,.,.,.,.,.,23,2154,2874,0,665,6589033,3059,5836,19220023,6688,13656,.,.,.,5779513,8691,18148
2018,10,South West,Y58,South West,104148,79122,377197,5,2,.,19,57,.,.,.,71641,4554,2855,38797,17883,666,1920246,422,761,1931963,677,1251,62912601,1622,3391,76516939,4279,9839,5591958,8396,18556,3990,349,1332,4975,552,1757,26,38620,3579,25452,67651,10135,7879,6479,5101,52571,44734,25106,19122,926,692,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,384,129482,337,616,2787,132581,48,86,.,.,.,.,.,172,914,739,16,1141,6077947,6650,14103,6103281,8259,17201,132943,8309,22635,11334216,9934,21178
2018,10,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,85337,68170,376485,6,2,.,30,76,.,.,.,60732,6020,3965,34371,12885,198,2753179,457,811,4111554,1037,2413,61411575,1787,3712,53305684,4137,9950,701380,3542,8173,4335,1838,873,10,844,780,2,37211,2647,16539,56397,11168,8806,7658,6092,43786,36770,16952,13417,225,188,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,298,90823,305,559,3188,130476,41,81,.,.,.,.,.,0,375,433,1,2114,1951640,5204,11189,2132506,4925,9425,9519,9519,9519,17037261,8059,17023
2018,10,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,104285,66470,489303,7,1,.,47,102,.,.,.,70611,6386,4258,40018,13161,2289,3090355,484,874,3198992,751,1378,60080494,1501,3066,62466013,4746,11327,12560857,5487,13632,4480,98,2949,521,46,1387,2208,41784,2224,22123,66131,14956,10642,9812,7197,61705,45486,25051,14232,4080,2463,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,489,129877,266,449,6038,236804,39,71,.,.,.,.,.,33,894,666,58,1161,7662152,8571,21224,6421110,9641,21888,931161,16055,36742,13363951,11511,26881
2018,10,Y59,R1F,ISLE OF WIGHT NHS TRUST,2680,1518,14366,9,1,.,46,113,.,.,.,1727,71,44,799,603,74,54820,772,1580,43772,995,2321,739277,925,2571,2269486,3764,10744,207772,2808,11541,106,2,6,7,4,94,0,1149,29,443,1621,106,95,55,53,933,873,803,627,219,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,2967,371,796,46,11234,244,144,.,.,.,.,.,23,40,40,0,18,201333,5033,13164,332134,8303,18424,.,.,.,138621,7701,20771
2018,10,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,158598,129009,899974,7,0,.,53,119,.,.,.,102991,10379,7801,56699,21463,1548,3804163,367,610,5135940,658,1128,59494481,1049,2108,60975914,2841,6733,6457179,4171,9402,6917,205,966,6266,214,5532,0,63494,6873,25707,96074,27356,21065,20534,16040,83976,64117,34177,24115,2152,1643,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6087,376830,62,123,.,.,.,.,.,9,684,1284,46,1359,3754201,5489,11539,8748427,6813,12831,344485,7489,12556,11808296,8689,15778
2018,10,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,46082,30496,163331,5,1,.,20,48,.,.,.,34909,2497,1647,18200,9578,460,934635,374,634,778795,473,832,22574527,1240,2588,41716936,4355,10241,2025211,4403,11190,1701,34,254,2207,153,1260,0,20128,4040,9040,33208,4824,4009,3163,2675,24235,20677,14337,9406,735,462,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,33975,395,622,1464,43122,29,58,.,.,.,.,.,0,0,2281,0,164,.,.,.,15047696,6597,12939,.,.,.,1724260,10514,21800
2018,10,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,143528,110811,1379357,12,1,.,76,132,.,.,.,96074,8606,6218,51063,22461,3206,4143341,481,800,3979508,640,1092,75475704,1478,3163,105719724,4707,11193,18090789,5643,11988,6569,503,3571,5873,371,2124,0,59938,5994,23573,89505,17093,13875,12181,10040,64684,54501,30585,23788,4115,3436,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4720,178341,38,78,.,.,.,.,.,278,1385,993,105,747,8551920,6175,13021,6847218,6895,14548,1014245,9659,17166,6907075,9246,20003
2018,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,65496,40094,317947,8,3,.,39,96,.,.,.,46769,2604,1588,22292,14620,1050,1074245,413,764,965135,608,1133,21041959,944,1870,40986031,2803,6514,4423234,4213,9466,2649,20,116,305,218,2295,0,25626,3072,15422,44120,5104,3973,3122,2475,30503,25406,20943,16463,1527,1167,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,167,60065,360,557,2084,80104,38,76,.,.,.,.,.,0,1906,1282,0,366,5064801,2657,4729,6520821,5086,9501,.,.,.,2841108,7763,15365
2018,10,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,79576,63761,741002,12,3,.,70,154,.,.,.,59508,3458,2199,29905,19964,781,1556762,450,836,1402705,638,1198,34820047,1164,2196,97728249,4895,11421,5579701,7144,16709,3359,140,620,539,286,2313,472,36332,538,19279,56149,7871,5773,5033,3754,42215,33308,33864,21222,1428,821,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,318,96078,302,497,2632,132897,50,81,.,.,.,.,.,0,208,1552,0,281,1322899,6360,14574,12367068,7968,16966,.,.,.,2799784,9964,21605
2018,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,104148,79122,377197,5,2,.,19,57,.,.,.,71641,4554,2855,38797,17883,666,1920246,422,761,1931963,677,1251,62912601,1622,3391,76516939,4279,9839,5591958,8396,18556,3990,349,1332,4975,552,1757,26,38620,3579,25452,67651,10135,7879,6479,5101,52571,44734,25106,19122,926,692,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,384,129482,337,616,2787,132581,48,86,.,.,.,.,.,172,914,739,16,1141,6077947,6650,14103,6103281,8259,17201,132943,8309,22635,11334216,9934,21178
2018,10,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,108787,78810,310790,4,1,.,22,47,.,.,.,87955,5543,3581,42035,32003,1577,2278677,411,708,1686706,471,823,30423226,724,1315,63244585,1976,4363,4901336,3108,7435,2642,5,6,0,217,2414,1888,50762,3316,31235,85313,10390,7666,6615,4984,53515,44346,56906,33467,4009,1654,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,199,53721,270,523,3456,99783,29,56,.,.,.,.,.,239,0,2388,0,1531,.,.,.,14132926,5918,13537,.,.,.,11977089,7823,18920
2018,10,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,83505,60787,116496,2,1,.,1,41,.,.,.,66438,5265,3770,38136,11671,1241,2263985,430,743,2252292,597,1064,45704108,1198,2497,33812457,2897,7054,5275128,4251,10076,4319,476,892,5018,463,2488,678,40478,6462,15179,62119,11957,8904,8393,6335,56995,44552,24976,15721,2627,1379,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3417,95203,28,50,.,.,.,.,.,98,2495,165,44,3004,10040283,4024,9126,638868,3872,7792,295309,6712,11037,25682781,8550,19185
2018,11,Eng,Eng,England,982671,721971,4492357,6,1,.,36,82,.,.,.,704355,56484,38556,379545,171217,12619,24324491,431,751,25889892,671,1256,499574222,1316,2693,651386509,3804,8927,64863967,5140,11826,42575,4355,12618,25666,3120,22482,5654,418177,38544,205059,661780,122891,94341,83827,65395,525915,421589,280104,186044,20927,13419,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2113,669428,317,537,36697,1525140,42,78,.,.,.,.,.,813,8903,11272,237,12484,43713342,4910,10292,73902015,6556,13787,1843134,7777,15414,113206471,9068,19321
2018,11,North East and Yorkshire,Y63,North East and Yorkshire,129782,90020,191269,2,1,.,5,30,.,.,.,101311,7515,5253,57751,20099,1676,3052884,406,706,2786774,531,964,74679053,1293,2678,78126293,3887,9140,7343273,4381,10545,6065,569,1228,7635,560,3708,830,60542,10399,24305,95246,15292,12084,10556,8459,81393,65609,36837,23805,3127,1736,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,31827,398,654,4892,134711,28,48,.,.,.,.,.,92,2504,1511,41,3194,10642288,4250,9056,10833550,7170,15066,256270,6250,13885,27845617,8718,19884
2018,11,North West,Y62,North West,136311,103941,1173027,11,1,.,72,124,.,.,.,95132,8360,5966,50763,21207,3233,3861610,462,771,3730635,625,1078,70787187,1394,2985,86870871,4096,9794,17074904,5281,11342,6837,559,3797,5443,321,2160,0,58829,5839,23627,88295,17258,13760,12105,9792,64384,54014,29530,22505,4130,3465,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4715,171808,36,74,.,.,.,.,.,263,1654,1028,118,904,8774488,5305,11030,6028687,5864,12592,861522,7301,15212,7629911,8440,18134
2018,11,Midlands,Y60,Midlands,197527,148396,739978,5,1,.,28,61,.,.,.,150645,12108,7864,77808,43452,1577,5369470,443,776,6159344,783,1679,97930332,1259,2521,127398288,2932,6689,5545289,3516,8725,7651,2396,1101,11,999,3155,2070,89242,6077,47675,142994,22145,17096,14494,11386,99343,82511,73132,45331,3792,1626,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,561,165993,296,514,6941,240835,35,67,.,.,.,.,.,247,362,3351,1,4088,1938320,5354,11401,17225533,5140,11763,3118,3118,3118,33244471,8132,17066
2018,11,East of England,Y61,East of England,105722,66766,586513,9,1,.,54,110,.,.,.,71646,6487,4327,40945,13375,2178,3160292,487,873,3315816,766,1395,63466061,1550,3143,68946609,5155,12440,13330128,6120,15107,4661,80,3017,396,43,1521,2249,42521,2104,22360,66985,14703,10620,9692,7140,63632,46482,26193,14462,4024,2370,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,515,148683,289,493,6083,248048,41,76,.,.,.,.,.,56,748,536,22,1216,6627292,8860,20425,5657366,10555,24518,256537,11661,22098,14778504,12153,28147
2018,11,London,Y56,London,161455,131288,671387,5,0,.,39,96,.,.,.,103270,11231,8473,57048,20570,1521,4228910,377,629,5610521,662,1144,64317518,1127,2294,64923320,3156,7565,6970353,4583,10310,7093,182,1123,6207,226,5562,0,64089,6861,25227,96177,29573,22690,22158,17263,86277,65247,33625,23203,2168,1614,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6512,394087,61,120,.,.,.,.,.,5,583,1302,43,1285,3290291,5644,11789,9245055,7101,13303,307481,7151,13295,11439641,8902,16318
2018,11,South East,Y59,South East,148984,104300,795982,8,3,.,37,101,.,.,.,110237,6344,3887,55282,34999,1798,2795556,441,816,2361020,607,1136,60861857,1101,2136,147058280,4202,9822,9984758,5553,12630,6113,106,809,922,454,4744,484,64223,3735,36166,104124,13785,10315,8444,6409,76261,61603,55718,38012,2828,1937,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,565,192179,340,551,4864,213770,44,74,.,.,.,.,.,1,2188,2892,0,620,6901549,3154,5892,19690239,6809,13714,.,.,.,6085057,9815,19332
2018,11,South West,Y58,South West,102890,77260,334201,4,2,.,15,50,.,.,.,72114,4439,2786,39948,17515,636,1855769,418,764,1925782,691,1286,67532214,1691,3555,78062848,4457,10318,4615262,7257,15460,4155,463,1543,5052,517,1632,21,38731,3529,25699,67959,10135,7776,6378,4946,54625,46123,25069,18726,858,671,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,392,130746,334,583,2690,121881,45,81,.,.,.,.,.,149,864,652,12,1177,5539114,6411,13359,5221585,8009,15578,158206,13184,18984,12183270,10351,20688
2018,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,86375,68002,419365,6,2,.,35,81,.,.,.,61768,6307,4116,34989,11933,200,2976294,472,837,4402066,1070,2445,65122432,1861,3882,53080738,4448,10519,768759,3844,9958,5016,2389,1084,11,833,710,12,37515,2848,16389,56752,11427,9205,7733,6306,44867,37508,15688,12441,221,178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,328,101110,308,531,3294,136111,41,80,.,.,.,.,.,0,362,450,1,2510,1938320,5354,11401,2409024,5353,10472,3118,3118,3118,20696851,8246,16222
2018,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,105722,66766,586513,9,1,.,54,110,.,.,.,71646,6487,4327,40945,13375,2178,3160292,487,873,3315816,766,1395,63466061,1550,3143,68946609,5155,12440,13330128,6120,15107,4661,80,3017,396,43,1521,2249,42521,2104,22360,66985,14703,10620,9692,7140,63632,46482,26193,14462,4024,2370,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,515,148683,289,493,6083,248048,41,76,.,.,.,.,.,56,748,536,22,1216,6627292,8860,20425,5657366,10555,24518,256537,11661,22098,14778504,12153,28147
2018,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,2572,1365,12062,9,1,.,55,113,.,.,.,1973,101,68,886,683,83,71645,709,1254,60843,895,1508,989279,1117,2211,2377822,3481,8662,573838,6914,15116,110,0,3,4,5,102,0,1294,20,549,1863,133,120,90,82,1007,936,813,720,104,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,5358,447,630,73,7243,99,100,.,.,.,.,.,0,56,40,0,14,232807,4157,8652,327058,8176,15705,.,.,.,61490,4392,11456
2018,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,161455,131288,671387,5,0,.,39,96,.,.,.,103270,11231,8473,57048,20570,1521,4228910,377,629,5610521,662,1144,64317518,1127,2294,64923320,3156,7565,6970353,4583,10310,7093,182,1123,6207,226,5562,0,64089,6861,25227,96177,29573,22690,22158,17263,86277,65247,33625,23203,2168,1614,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6512,394087,61,120,.,.,.,.,.,5,583,1302,43,1285,3290291,5644,11789,9245055,7101,13303,307481,7151,13295,11439641,8902,16318
2018,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,46305,29840,102265,3,1,.,14,37,.,.,.,34452,2394,1579,19162,8441,373,893856,373,647,730549,463,816,27245653,1422,2924,43876201,5198,11951,1880939,5043,13075,1828,46,358,2721,140,1284,0,19856,3885,8883,32624,4527,3766,3002,2517,25027,21449,12495,8214,580,374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,31827,398,654,1427,39617,28,52,.,.,.,.,.,0,0,1323,0,68,.,.,.,10187490,7700,16161,.,.,.,749062,11016,24261
2018,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,136311,103941,1173027,11,1,.,72,124,.,.,.,95132,8360,5966,50763,21207,3233,3861610,462,771,3730635,625,1078,70787187,1394,2985,86870871,4096,9794,17074904,5281,11342,6837,559,3797,5443,321,2160,0,58829,5839,23627,88295,17258,13760,12105,9792,64384,54014,29530,22505,4130,3465,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4715,171808,36,74,.,.,.,.,.,263,1654,1028,118,904,8774488,5305,11030,6028687,5864,12592,861522,7301,15212,7629911,8440,18134
2018,11,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,66142,39824,268955,7,3,.,26,83,.,.,.,47365,2727,1644,23384,14099,928,1135091,416,770,991099,603,1127,23755101,1016,2045,43798855,3107,7281,4153960,4476,10227,2578,16,156,363,162,2244,0,25820,3211,15756,44787,5344,4148,3278,2574,31934,26321,20209,15803,1337,1029,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,201,63339,315,535,2170,84806,39,79,.,.,.,.,.,1,1946,1354,0,348,5618469,2887,5104,7779204,5745,10263,.,.,.,3075902,8839,17335
2018,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,80270,63111,514965,8,3,.,43,112,.,.,.,60899,3516,2175,31012,20217,787,1588820,452,839,1309078,602,1131,36117477,1165,2203,100881603,4990,11633,5256960,6680,15201,3425,90,650,555,287,2398,484,37109,504,19861,57474,8308,6047,5076,3753,43320,34346,34696,21489,1387,821,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,352,123482,351,557,2621,121721,46,70,.,.,.,.,.,0,186,1498,0,258,1050273,5647,13309,11583977,7733,16780,.,.,.,2947665,11425,22454
2018,11,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,102890,77260,334201,4,2,.,15,50,.,.,.,72114,4439,2786,39948,17515,636,1855769,418,764,1925782,691,1286,67532214,1691,3555,78062848,4457,10318,4615262,7257,15460,4155,463,1543,5052,517,1632,21,38731,3529,25699,67959,10135,7776,6378,4946,54625,46123,25069,18726,858,671,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,392,130746,334,583,2690,121881,45,81,.,.,.,.,.,149,864,652,12,1177,5539114,6411,13359,5221585,8009,15578,158206,13184,18984,12183270,10351,20688
2018,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,111152,80394,320613,4,1,.,22,45,.,.,.,88877,5801,3748,42819,31519,1377,2393176,413,710,1757278,469,837,32807900,766,1409,74317550,2358,5239,4776530,3469,8546,2635,7,17,0,166,2445,2058,51727,3229,31286,86242,10718,7891,6761,5080,54476,45003,57444,32890,3571,1448,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,233,64883,278,489,3647,104724,29,55,.,.,.,.,.,247,0,2901,0,1578,.,.,.,14816509,5107,11963,.,.,.,12547620,7952,18409
