Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,M4b,M4n,SQU03_6_1_1,SQU03_6_1_2,K4b,K4n,R3s,R3n,R4s,R4n,M1n,M3n,M3m,M390,K1n,K1m,K150,K190,K2n,K2m,K250,K290,K3n,K3m,K350,K390,R5n,R5b,R0n,P1b,P1n
2016,9,London,Y56,London,94,297,13,35,.,.,120,132,196,264,364,594,1013,1044,26,294,5,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,South East,Y59,South East,101,343,34,67,.,.,119,141,138,192,340,602,991,1018,44,328,19,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,South West,Y58,South West,60,286,18,47,.,.,91,125,148,199,130,366,843,904,20,279,9,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42,143,18,25,.,.,27,29,48,61,92,163,311,317,16,142,10,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,102,246,22,30,.,.,108,126,153,180,310,526,947,948,29,243,10,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,59,237,21,46,.,.,83,98,97,118,126,300,509,515,26,234,15,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,42,185,17,37,.,.,72,76,97,106,87,154,792,807,12,169,5,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,87,285,10,28,.,.,112,125,131,162,209,345,1098,1134,28,285,7,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,68,245,21,33,.,.,86,89,99,112,124,262,387,396,21,231,8,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,94,297,13,35,.,.,120,132,196,264,364,594,1013,1044,26,294,5,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,61,234,15,33,.,.,78,90,82,110,199,318,434,454,27,230,10,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,4,1,3,.,.,1,3,3,8,10,18,36,38,1,4,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,39,105,18,31,.,.,40,48,53,74,131,266,521,526,16,94,8,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,9,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,60,286,18,47,.,.,91,125,148,199,130,366,843,904,20,279,9,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Eng,Eng,England,729,2704,177,366,.,.,896,1033,1189,1531,1923,3698,7408,7589,222,2628,97,342,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,North East and Yorkshire,Y63,North East and Yorkshire,115,442,39,70,.,.,104,126,149,171,193,437,863,874,36,431,23,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,North West,Y62,North West,110,306,25,41,.,.,118,142,173,195,331,604,1066,1071,29,303,10,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Midlands,Y60,Midlands,125,498,16,48,.,.,186,206,233,300,291,559,1829,1872,29,484,10,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,East of England,Y61,East of England,92,347,20,40,.,.,101,107,107,121,148,286,437,439,30,333,11,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,London,Y56,London,109,402,26,54,.,.,114,132,190,267,374,666,1138,1175,35,392,17,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,South East,Y59,South East,95,363,25,60,.,.,138,147,173,251,458,783,1243,1280,28,349,12,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,South West,Y58,South West,83,346,26,53,.,.,135,173,164,226,128,363,832,878,35,336,14,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,45,170,15,23,.,.,16,21,44,54,69,126,291,297,7,164,6,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,110,306,25,41,.,.,118,142,173,195,331,604,1066,1071,29,303,10,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,70,272,24,47,.,.,88,105,105,117,124,311,572,577,29,267,17,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,37,202,5,15,.,.,76,81,80,107,76,150,828,838,4,188,2,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,88,296,11,33,.,.,110,125,153,193,215,409,1001,1034,25,296,8,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,92,347,20,40,.,.,101,107,107,121,148,286,437,439,30,333,11,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,109,402,26,54,.,.,114,132,190,267,374,666,1138,1175,35,392,17,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,75,246,17,31,.,.,94,97,87,151,316,512,630,656,18,241,6,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,9,0,0,.,.,0,0,2,4,14,23,39,40,0,9,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,19,108,8,29,.,.,44,50,84,96,128,248,574,584,10,99,6,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,83,346,26,53,.,.,135,173,164,226,128,363,832,878,35,336,14,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Eng,Eng,England,804,2800,226,412,.,.,886,1047,1128,1444,1765,3443,7312,7581,237,2724,115,386,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,North East and Yorkshire,Y63,North East and Yorkshire,140,461,56,82,.,.,105,124,145,170,201,429,834,842,52,455,37,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,North West,Y62,North West,124,350,20,42,.,.,109,149,149,179,272,539,984,988,23,351,9,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Midlands,Y60,Midlands,160,589,38,80,.,.,208,227,256,299,219,455,2053,2190,50,570,21,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,East of England,Y61,East of England,102,316,26,37,.,.,107,115,110,123,152,341,495,505,21,300,7,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,London,Y56,London,104,368,28,48,.,.,115,130,178,249,372,601,1037,1076,33,362,14,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,South East,Y59,South East,102,395,33,74,.,.,138,158,145,230,390,681,1057,1077,39,369,17,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,South West,Y58,South West,72,321,25,49,.,.,104,144,145,194,159,397,852,903,19,317,10,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,52,188,17,28,.,.,26,27,44,54,79,134,295,298,14,185,8,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,124,350,20,42,.,.,109,149,149,179,272,539,984,988,23,351,9,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,88,273,39,54,.,.,79,97,101,116,122,295,539,544,38,270,29,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,73,261,23,43,.,.,82,89,76,92,66,147,829,839,20,242,12,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,87,328,15,37,.,.,126,138,180,207,153,308,1224,1351,30,328,9,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,102,316,26,37,.,.,107,115,110,123,152,341,495,505,21,300,7,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,104,368,28,48,.,.,115,130,178,249,372,601,1037,1076,33,362,14,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,68,257,18,35,.,.,89,98,92,147,221,371,462,480,25,247,8,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,2,11,0,0,.,.,1,1,2,5,17,22,37,37,2,11,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,32,127,15,39,.,.,48,59,51,78,152,288,558,560,12,111,9,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,11,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,72,321,25,49,.,.,104,144,145,194,159,397,852,903,19,317,10,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Eng,Eng,England,850,3078,178,397,.,.,868,1021,1327,1633,1849,3662,7483,7679,225,3007,87,382,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,North East and Yorkshire,Y63,North East and Yorkshire,131,513,34,74,.,.,111,128,161,182,173,414,819,831,29,500,18,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,North West,Y62,North West,125,349,20,47,.,.,119,153,193,213,289,607,1078,1081,34,343,10,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Midlands,Y60,Midlands,158,595,30,68,.,.,193,223,306,359,263,513,2024,2091,38,585,14,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,East of England,Y61,East of England,79,319,13,34,.,.,117,122,134,148,165,328,466,471,18,309,8,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,London,Y56,London,122,443,24,52,.,.,118,129,195,265,366,626,1035,1087,31,432,10,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,South East,Y59,South East,150,493,38,83,.,.,137,153,183,265,450,767,1100,1128,42,476,14,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,South West,Y58,South West,85,366,19,39,.,.,73,113,155,201,143,407,961,990,33,362,13,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,44,194,14,28,.,.,24,30,50,56,47,117,252,257,10,189,7,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,125,349,20,47,.,.,119,153,193,213,289,607,1078,1081,34,343,10,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,87,319,20,46,.,.,87,98,111,126,126,297,567,574,19,311,11,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,60,250,16,35,.,.,73,79,85,97,63,136,855,863,12,240,7,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,98,345,14,33,.,.,120,144,221,262,200,377,1169,1228,26,345,7,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,79,319,13,34,.,.,117,122,134,148,165,328,466,471,18,309,8,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,122,443,24,52,.,.,118,129,195,265,366,626,1035,1087,31,432,10,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,109,337,19,37,.,.,53,61,93,153,261,442,538,563,23,329,5,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y59,R1F,ISLE OF WIGHT NHS TRUST,4,12,3,5,.,.,0,0,2,3,10,14,37,37,3,12,3,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,37,144,16,41,.,.,84,92,88,109,179,311,525,528,16,135,6,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,85,366,19,39,.,.,73,113,155,201,143,407,961,990,33,362,13,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Eng,Eng,England,912,3315,213,429,.,.,899,1101,1293,1629,1908,3682,7697,7877,240,3236,108,415,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,North East and Yorkshire,Y63,North East and Yorkshire,136,506,37,68,.,.,106,132,175,202,206,453,869,883,39,497,24,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,North West,Y62,North West,128,405,29,54,.,.,143,172,181,213,306,594,1076,1077,28,406,12,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Midlands,Y60,Midlands,168,653,36,78,.,.,206,238,264,328,274,495,2166,2225,51,634,20,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,East of England,Y61,East of England,105,423,21,33,.,.,112,124,169,180,155,311,482,487,21,416,7,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,London,Y56,London,144,465,31,64,.,.,92,111,192,262,406,704,1148,1185,39,458,14,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,South East,Y59,South East,138,504,36,83,.,.,133,168,151,205,413,743,1024,1052,33,472,18,76,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,South West,Y58,South West,93,359,23,49,.,.,107,156,161,239,148,382,932,968,29,353,13,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,50,192,13,26,.,.,18,22,67,76,67,136,308,317,13,188,8,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,128,405,29,54,.,.,143,172,181,213,306,594,1076,1077,28,406,12,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,86,314,24,42,.,.,88,110,108,126,139,317,561,566,26,309,16,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,57,255,19,41,.,.,79,86,86,101,63,127,776,790,19,236,10,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,111,398,17,37,.,.,127,152,178,227,211,368,1390,1435,32,398,10,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,105,423,21,33,.,.,112,124,169,180,155,311,482,487,21,416,7,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,144,465,31,64,.,.,92,111,192,262,406,704,1148,1185,39,458,14,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,93,320,17,33,.,.,76,99,72,108,233,394,487,514,13,307,4,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,22,0,1,.,.,0,0,3,5,8,14,30,30,0,22,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,44,162,19,49,.,.,57,69,76,92,172,335,507,508,20,143,14,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,93,359,23,49,.,.,107,156,161,239,148,382,932,968,29,353,13,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Eng,Eng,England,787,2796,209,400,.,.,848,994,1203,1489,1869,3514,7079,7231,218,2734,97,376,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,North East and Yorkshire,Y63,North East and Yorkshire,130,502,46,80,.,.,109,127,139,175,193,428,767,789,46,496,29,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,North West,Y62,North West,122,321,28,42,.,.,113,143,173,208,303,596,1004,1005,28,317,9,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Midlands,Y60,Midlands,146,581,40,88,.,.,212,242,284,327,264,509,2057,2098,41,570,17,84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,East of England,Y61,East of England,107,345,23,42,.,.,102,117,149,158,155,325,465,468,35,342,14,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,London,Y56,London,107,395,33,55,.,.,101,109,184,244,384,625,1047,1078,29,379,15,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,South East,Y59,South East,100,375,21,51,.,.,118,134,155,197,416,667,919,936,24,358,8,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,South West,Y58,South West,75,277,18,42,.,.,93,122,119,180,154,364,820,857,15,272,5,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42,188,11,23,.,.,23,23,58,67,65,122,268,273,14,188,8,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,122,321,28,42,.,.,113,143,173,208,303,596,1004,1005,28,317,9,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,88,314,35,57,.,.,86,104,81,108,128,306,499,516,32,308,21,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,66,254,24,50,.,.,82,91,86,96,63,131,746,756,16,243,8,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,80,327,16,38,.,.,130,151,198,231,201,378,1311,1342,25,327,9,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,107,345,23,42,.,.,102,117,149,158,155,325,465,468,35,342,14,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,107,395,33,55,.,.,101,109,184,244,384,625,1047,1078,29,379,15,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,78,271,14,31,.,.,73,84,68,94,215,333,404,415,18,265,7,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,2,7,0,0,.,.,0,0,4,5,9,16,34,34,1,7,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,20,97,7,20,.,.,45,50,83,98,192,318,481,487,5,86,1,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,2,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,75,277,18,42,.,.,93,122,119,180,154,364,820,857,15,272,5,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Eng,Eng,England,815,2686,220,417,.,.,906,1052,1284,1632,2194,3972,7786,7937,238,2603,112,384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,North East and Yorkshire,Y63,North East and Yorkshire,122,431,41,66,.,.,115,138,174,203,207,460,880,895,36,416,24,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,North West,Y62,North West,130,364,23,46,.,.,117,141,163,188,333,626,998,1004,33,362,12,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Midlands,Y60,Midlands,129,519,26,67,.,.,207,236,310,376,305,549,2116,2150,40,507,14,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,East of England,Y61,East of England,86,272,26,41,.,.,104,113,148,161,217,377,544,547,33,262,19,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,London,Y56,London,134,397,39,66,.,.,115,127,200,280,465,685,1169,1192,36,388,16,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,South East,Y59,South East,116,395,40,81,.,.,137,158,161,214,492,831,1177,1218,32,366,13,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,South West,Y58,South West,98,308,25,50,.,.,111,139,128,210,175,444,902,931,28,302,14,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,35,174,8,18,.,.,25,26,74,78,72,131,298,305,8,171,3,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,130,364,23,46,.,.,117,141,163,188,333,626,998,1004,33,362,12,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,87,257,33,48,.,.,90,112,100,125,135,329,582,590,28,245,21,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,52,225,12,35,.,.,81,90,96,121,72,143,778,783,11,213,4,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,77,294,14,32,.,.,126,146,214,255,233,406,1338,1367,29,294,10,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,3,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,86,272,26,41,.,.,104,113,148,161,217,377,544,547,33,262,19,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
